Employee_ID,Age,Gender,Marital_Status,Department,Job_Role,Job_Level,Monthly_Income,Hourly_Rate,Years_at_Company,Years_in_Current_Role,Years_Since_Last_Promotion,Work_Life_Balance,Job_Satisfaction,Performance_Rating,Training_Hours_Last_Year,Overtime,Project_Count,Average_Hours_Worked_Per_Week,Absenteeism,Work_Environment_Satisfaction,Relationship_with_Manager,Job_Involvement,Distance_From_Home,Number_of_Companies_Worked,Attrition
1994,58,Male,Single,Finance,Assistant,5,16088,97,1,11,4,3,3,1,85,Yes,1,53,16,3,3,3,49,1,No
1995,55,Male,Married,Marketing,Manager,5,13976,30,21,7,7,3,2,1,18,Yes,1,51,7,3,1,1,20,3,No
1996,59,Male,Married,Sales,Assistant,3,6176,16,26,11,9,1,2,4,27,Yes,2,57,5,4,4,4,25,2,Yes
1997,56,Female,Divorced,Sales,Assistant,5,17412,90,15,14,1,1,2,4,95,No,9,46,13,4,2,3,3,2,No
1998,52,Male,Divorced,HR,Analyst,2,5898,17,11,3,7,3,1,4,89,No,8,57,7,2,1,4,34,4,No
1999,55,Female,Married,Sales,Manager,5,9943,22,25,3,5,1,3,1,18,Yes,4,55,18,1,4,1,7,1,Yes
2000,22,Female,Divorced,Marketing,Assistant,3,9850,51,7,14,0,1,5,2,14,Yes,2,39,7,4,4,1,26,1,No
2001,28,Female,Married,IT,Analyst,5,18731,67,16,5,9,1,4,3,4,No,9,42,10,3,3,1,3,3,No
2002,27,Male,Married,HR,Manager,4,18564,69,3,9,8,2,3,2,11,No,8,55,11,3,1,4,20,1,Yes
2003,52,Female,Single,Finance,Manager,1,13651,63,23,1,7,1,4,2,22,No,5,30,16,2,3,4,16,2,No
2004,25,Male,Single,Sales,Executive,4,4554,73,12,1,4,2,4,1,48,Yes,2,49,16,3,4,3,9,1,Yes
2005,58,Female,Married,Marketing,Analyst,2,14934,74,24,9,3,4,2,3,80,No,3,52,15,1,1,2,9,2,No
2006,23,Male,Single,Sales,Analyst,2,3671,92,16,12,0,1,1,3,10,Yes,8,55,16,3,1,2,32,4,No
2007,32,Male,Married,Finance,Analyst,1,11274,60,20,7,1,1,1,3,94,No,8,33,13,4,3,2,39,3,No
2008,21,Male,Single,Marketing,Manager,1,15512,77,19,11,4,2,5,4,40,No,7,34,14,1,3,1,37,4,No
2009,24,Male,Divorced,Finance,Executive,1,13669,93,2,13,4,4,5,4,57,Yes,9,35,6,2,1,4,14,3,No
2010,46,Female,Divorced,Marketing,Manager,1,4451,46,8,14,7,2,2,2,71,No,7,43,10,3,3,2,49,3,No
2011,51,Female,Married,IT,Assistant,5,8237,80,19,4,4,4,4,1,39,Yes,3,42,12,2,2,1,3,4,No
2012,40,Male,Married,Marketing,Assistant,4,13317,99,23,1,4,2,2,4,21,No,1,50,3,3,2,1,32,2,No
2013,27,Female,Single,Finance,Assistant,2,10985,18,11,6,2,2,1,4,95,No,3,45,19,2,3,4,25,2,No
2014,57,Male,Single,HR,Executive,5,12474,43,27,9,6,3,1,2,9,Yes,2,57,4,2,3,3,5,1,No
2015,27,Male,Married,IT,Manager,1,3534,63,11,6,5,2,2,4,38,Yes,6,35,5,2,1,2,35,4,No
2016,22,Female,Divorced,Sales,Analyst,3,18009,37,2,5,4,3,3,1,50,Yes,5,54,18,2,4,4,24,4,No
2017,22,Male,Divorced,IT,Assistant,3,15040,17,5,1,1,1,1,2,44,Yes,9,48,0,3,4,1,18,1,Yes
2018,41,Male,Married,IT,Assistant,4,10761,68,5,9,3,1,5,1,69,Yes,8,52,16,1,1,3,21,3,No
2019,25,Male,Divorced,Sales,Manager,2,7666,35,25,9,2,3,3,3,98,No,5,42,5,3,4,2,21,4,No
2020,21,Male,Married,Marketing,Analyst,2,7673,94,24,1,6,1,2,2,74,Yes,2,45,18,1,3,4,17,1,No
2021,42,Male,Single,IT,Executive,4,13645,58,24,12,8,1,3,1,17,Yes,6,37,7,3,3,3,44,4,No
2022,21,Female,Divorced,IT,Assistant,1,5162,34,10,4,2,4,4,3,96,Yes,5,40,13,4,2,4,10,2,No
2023,57,Female,Divorced,HR,Assistant,1,13018,71,2,12,6,3,3,4,40,Yes,4,44,10,1,1,2,3,2,Yes
2024,36,Female,Single,HR,Assistant,2,6998,83,15,1,8,1,2,3,76,Yes,8,54,16,2,1,4,3,1,No
2025,54,Male,Single,Finance,Analyst,2,18089,85,18,10,4,2,4,1,68,Yes,8,52,15,3,2,4,31,1,No
2026,53,Male,Divorced,Sales,Assistant,2,6692,66,12,4,7,2,5,4,52,No,8,32,18,4,3,3,4,1,No
2027,42,Male,Divorced,Marketing,Analyst,1,10476,94,10,7,7,4,5,3,63,Yes,5,55,14,2,4,4,25,2,Yes
2028,49,Male,Married,Marketing,Assistant,3,7059,31,7,8,6,2,1,3,99,No,6,32,11,3,4,3,43,4,No
2029,27,Male,Married,Finance,Assistant,4,11522,80,15,3,0,3,3,2,45,Yes,3,33,15,3,1,2,19,2,No
2030,41,Male,Divorced,Marketing,Analyst,4,16270,26,15,3,4,1,2,4,24,Yes,6,41,11,4,3,1,3,4,No
2031,55,Female,Married,Marketing,Analyst,5,4527,72,12,10,9,2,5,2,67,Yes,3,41,14,1,1,3,19,1,No
2032,24,Male,Single,HR,Executive,5,15375,91,29,5,8,4,5,1,46,No,8,52,0,2,3,2,31,1,No
2033,32,Female,Married,Marketing,Manager,3,10051,19,29,11,8,4,3,1,28,Yes,9,33,16,3,1,4,3,3,No
2034,48,Male,Married,Marketing,Assistant,2,19957,94,20,6,5,3,2,1,23,No,5,34,19,3,4,4,37,2,No
2035,50,Female,Divorced,Finance,Assistant,3,9146,86,15,13,7,3,2,3,84,No,9,31,18,2,3,3,8,3,Yes
2036,35,Male,Married,Finance,Manager,5,10550,70,3,3,3,4,4,4,57,Yes,8,45,18,1,2,1,31,2,No
2037,49,Female,Divorced,IT,Manager,5,6695,60,16,6,8,2,5,1,74,No,8,51,10,2,2,3,34,2,No
2038,35,Female,Divorced,Marketing,Manager,4,3523,86,29,10,1,1,3,2,26,Yes,2,54,16,3,4,4,41,2,No
2039,31,Male,Divorced,Marketing,Assistant,3,12363,32,19,12,1,4,5,3,47,No,8,47,7,2,4,2,8,1,No
2040,36,Male,Single,Marketing,Assistant,1,13745,58,7,7,6,1,3,4,40,Yes,5,53,12,1,1,3,27,3,No
2041,35,Female,Married,HR,Assistant,5,15371,57,17,13,3,4,1,2,73,No,6,40,5,1,2,3,21,3,No
2042,31,Male,Married,Marketing,Analyst,4,12613,94,4,6,3,3,3,2,10,No,9,36,14,1,3,4,29,1,No
2043,27,Male,Married,HR,Executive,2,13423,93,22,6,1,3,2,2,42,No,2,40,12,1,3,3,40,2,No
2044,39,Male,Divorced,IT,Executive,3,5216,91,15,13,8,4,1,4,72,Yes,1,59,16,2,1,2,11,1,No
2045,22,Female,Single,Sales,Manager,5,13347,36,9,2,1,3,3,3,2,Yes,2,49,13,3,3,2,38,1,No
2046,35,Male,Divorced,Marketing,Manager,1,9336,74,28,13,8,2,5,1,48,No,2,33,18,3,3,2,12,4,No
2047,49,Female,Married,Finance,Assistant,5,12043,99,17,11,4,4,4,1,48,Yes,8,49,9,2,2,4,32,1,Yes
2048,42,Female,Divorced,Finance,Executive,1,18573,77,1,4,4,1,5,2,43,Yes,7,33,13,1,4,4,37,3,No
2049,47,Male,Divorced,Marketing,Executive,3,16406,38,2,1,6,2,1,3,5,Yes,2,49,1,2,3,3,25,3,Yes
2050,59,Female,Married,HR,Analyst,1,12371,79,7,10,4,1,1,3,47,Yes,2,54,6,4,4,2,45,1,No
2051,24,Male,Divorced,Finance,Assistant,1,6595,43,23,13,5,4,1,2,88,Yes,9,50,0,3,1,1,19,1,Yes
2052,39,Male,Divorced,Finance,Assistant,4,13051,15,14,5,2,3,3,1,70,No,2,49,8,2,2,2,49,3,No
2053,59,Female,Single,IT,Executive,3,3737,15,5,13,2,1,2,3,26,Yes,9,35,6,4,3,3,31,1,Yes
2054,20,Female,Divorced,IT,Executive,5,14004,87,4,13,2,2,1,1,49,Yes,6,51,4,2,4,2,37,3,No
2055,49,Female,Single,IT,Analyst,2,13984,35,13,10,0,3,2,4,85,No,1,58,5,1,3,1,1,3,Yes
2056,40,Female,Married,Finance,Analyst,3,16086,92,10,3,2,1,1,1,82,Yes,6,32,10,3,4,3,28,3,No
2057,39,Female,Single,Finance,Assistant,3,16491,42,13,3,3,2,4,3,93,No,1,57,6,4,4,4,37,2,No
2058,25,Male,Divorced,Marketing,Analyst,2,8342,32,22,4,5,3,5,1,85,Yes,6,41,16,4,1,4,32,4,No
2059,41,Female,Married,Marketing,Executive,5,16248,66,24,12,3,1,3,3,22,Yes,1,43,2,1,1,4,18,3,No
2060,37,Male,Divorced,HR,Assistant,4,11718,80,12,9,2,1,4,2,75,Yes,6,56,12,4,4,1,13,3,No
2061,27,Male,Divorced,Finance,Executive,5,3448,76,23,11,7,2,4,4,65,Yes,3,30,0,3,1,2,7,1,No
2062,58,Female,Single,Marketing,Assistant,2,14412,33,18,6,4,3,2,3,28,Yes,6,38,18,2,1,3,38,4,No
2063,51,Female,Divorced,Marketing,Assistant,5,17436,16,11,10,2,4,4,4,92,No,3,57,16,1,2,4,15,3,Yes
2064,52,Female,Single,IT,Executive,3,19326,84,18,11,3,1,3,4,13,Yes,6,50,7,2,4,2,31,3,No
2065,35,Female,Married,IT,Assistant,4,9873,69,22,8,3,3,1,1,72,No,6,39,8,1,4,1,36,2,Yes
2066,31,Female,Married,IT,Assistant,1,9697,93,12,11,2,3,5,1,89,No,7,35,3,4,2,2,19,4,No
2067,57,Male,Divorced,Sales,Analyst,5,7161,71,1,12,8,2,3,4,28,No,6,58,11,3,1,3,34,1,No
2068,53,Male,Single,Marketing,Executive,1,10996,25,21,14,3,3,5,1,4,No,6,49,5,4,3,4,46,4,No
2069,33,Male,Divorced,IT,Executive,4,13043,30,16,5,7,3,4,2,85,No,6,35,10,1,2,1,42,1,Yes
2070,55,Female,Divorced,IT,Analyst,1,3119,99,14,13,8,1,3,2,58,No,9,36,10,1,2,4,11,3,No
2071,52,Female,Divorced,Finance,Assistant,5,17580,76,1,6,6,2,2,1,92,No,7,30,1,3,4,2,21,3,No
2072,42,Male,Divorced,IT,Manager,2,15574,41,7,3,2,3,5,4,76,Yes,8,42,6,2,3,2,44,4,No
2073,21,Female,Single,Finance,Manager,3,15705,36,19,11,0,2,2,4,17,Yes,2,46,5,2,2,3,9,3,No
2074,40,Female,Divorced,HR,Executive,3,19734,17,25,11,8,4,5,2,70,No,3,38,3,2,3,2,31,2,Yes
2075,21,Female,Married,IT,Analyst,1,13394,17,5,11,3,4,4,3,76,No,2,45,15,2,3,3,17,4,No
2076,46,Male,Single,Finance,Assistant,3,12744,35,17,7,2,3,5,4,60,No,5,36,2,3,1,3,47,3,No
2077,28,Female,Divorced,IT,Analyst,3,5250,57,10,12,6,1,1,3,47,Yes,8,37,5,2,3,3,7,3,Yes
2078,20,Male,Single,HR,Assistant,2,17196,84,4,11,9,1,1,1,99,No,5,51,7,1,1,3,42,3,No
2079,30,Female,Divorced,IT,Executive,1,14701,51,24,11,8,2,5,4,84,Yes,2,38,14,4,2,4,24,1,No
2080,22,Female,Married,Finance,Executive,2,16277,70,14,9,6,2,5,3,91,Yes,2,58,14,1,2,2,20,3,No
2081,42,Male,Married,HR,Manager,2,17128,53,23,9,8,3,4,1,43,Yes,2,58,19,4,1,4,18,1,No
2082,45,Female,Married,HR,Analyst,4,18016,34,6,7,6,3,1,4,37,No,4,34,8,2,4,2,24,4,No
2083,23,Female,Single,HR,Executive,1,18381,79,25,3,7,4,2,4,2,Yes,5,49,0,4,3,3,40,3,No
2084,37,Female,Married,Sales,Analyst,2,15216,49,28,5,7,4,3,2,27,Yes,6,41,9,1,4,1,17,1,No
2085,25,Male,Divorced,Finance,Executive,5,19321,57,12,10,7,1,2,1,53,No,7,47,18,2,3,1,48,2,Yes
2086,54,Female,Divorced,Sales,Assistant,3,8394,35,20,9,1,4,3,4,44,Yes,8,43,3,4,4,2,9,2,No
2087,41,Female,Divorced,HR,Assistant,1,14376,24,26,11,1,1,3,1,85,Yes,5,56,12,2,2,4,38,2,No
2088,34,Female,Single,Sales,Manager,4,4738,59,12,9,1,1,3,4,42,Yes,3,41,2,1,1,2,32,3,No
2089,41,Female,Single,IT,Executive,2,16856,17,1,3,6,1,5,2,32,No,5,56,6,1,2,4,5,3,Yes
2090,56,Female,Married,Sales,Manager,5,14194,57,12,13,7,3,1,2,12,Yes,1,51,1,4,2,2,8,2,No
2091,31,Male,Single,Marketing,Manager,3,15933,66,26,5,9,3,4,3,40,No,7,59,8,4,4,4,46,3,No
2092,57,Male,Divorced,HR,Executive,3,14290,55,6,1,0,4,4,1,56,No,8,46,5,4,3,2,39,2,No
2093,37,Female,Divorced,HR,Executive,5,5503,55,4,14,7,3,4,1,4,No,6,51,16,1,1,2,30,2,No
2094,54,Female,Divorced,Finance,Assistant,1,12662,91,17,7,7,1,1,3,99,No,6,39,14,4,3,2,43,2,No
2095,49,Male,Single,IT,Manager,3,14944,23,10,2,4,3,5,4,7,No,9,35,18,1,3,4,22,3,No
2096,43,Female,Divorced,Finance,Assistant,3,14822,60,19,10,2,2,4,4,65,Yes,7,49,19,1,3,3,28,4,No
2097,49,Female,Married,Sales,Analyst,3,16252,30,11,10,0,4,5,1,43,Yes,8,44,8,4,1,4,3,1,No
2098,33,Female,Single,Marketing,Analyst,2,5561,61,1,6,3,1,2,2,42,No,6,46,6,2,2,1,47,4,No
2099,25,Female,Divorced,Marketing,Manager,2,7494,42,5,10,6,3,1,1,80,Yes,5,53,15,1,4,4,19,3,Yes
2100,22,Female,Divorced,Marketing,Manager,3,19350,42,24,12,6,3,2,2,3,Yes,7,56,3,4,1,3,12,3,No
2101,35,Female,Single,Marketing,Executive,4,19770,89,28,6,4,1,1,2,18,No,4,48,7,3,4,2,36,3,No
2102,26,Female,Single,IT,Executive,3,9761,25,14,7,5,4,5,2,33,Yes,5,34,5,2,4,3,8,2,No
2103,33,Female,Married,Sales,Manager,1,6751,43,13,3,8,3,5,4,61,No,6,41,9,4,4,3,3,1,No
2104,28,Male,Single,Marketing,Manager,4,5700,70,2,8,6,2,2,2,80,No,9,48,6,1,4,1,5,3,No
2105,34,Male,Divorced,HR,Analyst,1,8844,90,28,5,1,2,1,1,88,No,2,49,12,3,2,3,22,2,No
2106,40,Female,Married,Sales,Assistant,5,11491,86,14,10,1,1,4,4,4,No,7,38,4,1,3,3,48,1,Yes
2107,54,Female,Divorced,IT,Analyst,5,19415,71,6,4,1,3,4,4,80,Yes,5,36,4,1,1,4,11,1,Yes
2108,21,Female,Divorced,Marketing,Analyst,2,11733,67,6,11,1,4,3,4,10,No,2,55,8,1,2,4,14,3,Yes
2109,46,Female,Divorced,IT,Assistant,2,19930,88,21,12,4,2,2,3,57,No,2,37,0,2,4,4,42,4,No
2110,21,Male,Single,Marketing,Manager,2,17759,73,23,9,9,4,5,2,15,Yes,2,41,10,3,1,2,15,2,No
2111,54,Male,Single,HR,Manager,5,17267,49,1,9,4,3,2,3,79,Yes,8,47,3,2,3,1,36,1,Yes
2112,37,Male,Divorced,Sales,Analyst,1,19880,66,26,2,7,2,4,3,69,No,3,39,19,4,4,1,18,4,No
2113,33,Male,Single,HR,Analyst,4,15695,50,20,1,4,4,3,4,81,Yes,6,54,4,2,1,2,22,3,No
2114,39,Female,Divorced,Marketing,Assistant,2,19872,91,11,3,7,2,1,2,2,Yes,7,57,3,2,3,1,41,3,No
2115,37,Female,Single,Finance,Executive,5,13257,72,22,10,5,4,4,4,17,Yes,6,36,7,3,3,2,1,1,No
2116,29,Female,Single,Sales,Executive,2,16383,16,4,8,9,2,4,2,6,No,7,55,4,2,1,4,41,2,No
2117,44,Male,Single,IT,Manager,3,9778,42,6,4,3,1,2,3,74,No,4,30,5,1,3,2,26,1,No
2118,21,Female,Married,Marketing,Executive,4,3170,99,2,5,9,3,1,4,46,No,8,38,8,3,2,4,44,4,Yes
2119,44,Female,Single,HR,Manager,1,11591,84,27,13,3,1,4,4,14,No,5,40,7,1,4,4,26,2,Yes
2120,52,Male,Married,Finance,Manager,2,18245,77,25,5,2,2,3,3,61,No,1,38,2,1,1,1,3,4,No
2121,55,Male,Married,Marketing,Manager,3,14784,66,20,11,8,4,5,1,77,No,4,46,0,3,4,1,49,1,No
2122,50,Male,Married,IT,Assistant,3,17066,74,29,2,4,1,4,2,22,Yes,1,34,17,4,3,2,18,3,No
2123,33,Male,Divorced,HR,Analyst,4,7415,50,5,1,7,1,2,4,35,Yes,6,46,5,4,4,4,34,1,No
2124,20,Male,Single,Sales,Executive,5,14813,96,15,8,3,3,4,1,16,Yes,6,52,7,1,1,3,29,3,Yes
2125,35,Female,Divorced,Finance,Assistant,5,9620,76,23,10,2,1,2,2,21,No,3,57,0,2,1,3,12,4,No
2126,22,Female,Married,Marketing,Executive,2,16777,57,8,12,5,3,1,3,23,No,6,39,3,4,2,4,23,3,No
2127,54,Male,Single,Marketing,Assistant,2,10922,53,17,5,5,2,4,3,26,Yes,7,37,9,1,2,4,16,2,No
2128,25,Female,Divorced,Marketing,Executive,5,5089,19,23,2,5,1,3,3,16,No,4,52,16,4,1,1,19,4,No
2129,44,Female,Married,Marketing,Executive,1,3233,89,10,7,1,2,4,4,22,Yes,7,31,17,1,2,4,13,2,No
2130,32,Female,Divorced,HR,Analyst,1,19939,64,9,14,5,2,5,3,70,Yes,1,49,10,4,1,3,13,1,No
2131,53,Female,Divorced,Sales,Executive,3,13146,30,2,2,4,4,3,1,0,No,9,36,1,4,2,3,49,3,Yes
2132,27,Male,Single,IT,Assistant,4,6733,97,11,6,4,1,5,4,49,Yes,3,31,17,3,2,4,11,3,No
2133,40,Female,Single,Finance,Executive,1,6275,66,2,9,2,4,4,4,62,No,6,50,18,4,3,1,3,3,No
2134,53,Female,Divorced,Marketing,Analyst,2,18078,83,27,4,4,2,3,3,49,No,9,40,2,4,3,2,42,4,No
2135,23,Female,Single,Marketing,Executive,1,10473,85,16,5,9,4,3,1,90,Yes,2,59,18,3,4,3,16,2,No
2136,44,Male,Single,Sales,Assistant,4,7946,17,4,1,0,1,5,3,97,No,3,55,19,4,4,3,32,2,No
2137,34,Female,Divorced,Sales,Executive,2,3845,24,28,13,0,4,1,1,36,Yes,7,39,6,1,4,2,31,1,No
2138,23,Male,Single,HR,Analyst,4,9653,65,17,1,6,3,5,2,14,No,7,56,1,2,4,2,17,3,No
2139,31,Male,Single,HR,Analyst,5,4319,83,9,9,9,4,3,2,55,Yes,7,45,2,4,2,2,29,1,No
2140,51,Male,Married,HR,Analyst,4,12902,46,12,5,6,2,4,1,81,Yes,9,40,7,1,3,1,30,4,No
2141,51,Male,Single,Finance,Analyst,4,17332,19,5,12,8,3,4,1,55,No,5,53,7,1,2,1,36,4,No
2142,47,Female,Married,HR,Manager,4,5890,57,3,11,8,2,1,2,67,Yes,7,51,2,4,3,1,23,4,No
2143,32,Male,Divorced,Marketing,Analyst,2,5625,97,6,3,6,4,4,2,28,No,7,46,6,1,1,4,31,1,No
2144,50,Male,Married,HR,Executive,4,8513,26,7,2,9,3,3,4,86,No,9,49,2,3,4,3,20,2,Yes
2145,33,Male,Divorced,Finance,Executive,4,11644,45,4,10,8,2,4,4,42,Yes,7,40,18,2,2,4,20,3,No
2146,39,Male,Single,HR,Executive,3,4629,95,14,7,9,3,3,4,85,No,4,34,4,2,2,1,1,3,No
2147,37,Male,Single,HR,Executive,2,13452,36,29,4,8,4,4,3,19,No,6,37,17,4,1,2,16,4,No
2148,48,Female,Married,Marketing,Manager,4,17744,73,14,3,2,4,1,4,85,Yes,6,32,11,4,2,2,25,3,No
2149,25,Male,Divorced,Marketing,Manager,1,3558,66,2,2,3,2,4,4,11,No,2,46,9,4,1,1,32,2,Yes
2150,51,Female,Single,Marketing,Manager,4,11070,61,28,11,0,1,2,2,98,Yes,4,45,2,1,2,3,37,3,No
2151,48,Female,Married,HR,Executive,1,13907,63,21,11,1,4,2,4,89,Yes,8,37,10,4,3,4,47,3,No
2152,21,Male,Married,Marketing,Assistant,5,4068,70,15,11,7,2,3,3,13,No,1,48,0,2,1,2,34,1,No
2153,42,Female,Married,Sales,Assistant,5,13946,45,12,10,8,4,3,1,60,Yes,8,36,19,2,2,2,9,2,No
2154,38,Female,Single,IT,Executive,2,12452,73,14,10,8,2,4,2,83,Yes,7,30,11,4,4,4,32,3,No
2155,50,Female,Divorced,IT,Analyst,2,13962,84,23,4,8,1,2,4,99,Yes,7,35,1,2,1,4,14,3,No
2156,24,Male,Single,Marketing,Analyst,5,18472,90,10,9,0,3,4,3,75,Yes,6,46,1,4,1,4,42,2,No
2157,38,Male,Single,Finance,Executive,2,8898,57,26,10,7,3,3,2,60,No,5,43,8,3,4,2,4,2,No
2158,53,Male,Divorced,Marketing,Analyst,1,10810,95,3,13,4,2,5,2,8,No,6,54,4,4,1,3,20,4,Yes
2159,29,Male,Married,Marketing,Analyst,1,10996,88,2,7,2,2,2,4,96,No,1,49,4,3,2,4,18,3,No
2160,44,Male,Single,HR,Assistant,3,19833,19,2,1,5,4,2,1,87,Yes,1,39,6,1,4,1,47,1,No
2161,21,Male,Married,Finance,Executive,2,6639,18,11,3,3,1,5,1,72,Yes,3,45,0,1,3,3,35,4,Yes
2162,30,Male,Married,Marketing,Manager,2,4913,29,12,12,0,4,5,1,23,Yes,5,46,15,2,3,4,21,4,No
2163,50,Female,Divorced,Sales,Assistant,3,13989,16,15,5,2,1,2,4,93,No,9,57,6,3,2,2,45,3,No
2164,34,Female,Divorced,IT,Executive,4,7633,63,12,7,1,1,2,1,68,No,5,56,12,4,1,3,46,2,No
2165,28,Male,Divorced,Sales,Executive,1,8328,70,11,14,0,3,2,2,7,Yes,3,44,12,2,3,4,35,3,Yes
2166,42,Female,Married,Sales,Assistant,4,8409,22,20,5,9,1,3,4,78,Yes,5,47,3,2,4,1,22,2,Yes
2167,38,Male,Married,Sales,Analyst,3,7811,30,20,9,8,2,2,3,44,Yes,2,45,17,4,4,4,32,2,No
2168,28,Male,Single,Finance,Analyst,2,8327,78,14,7,2,1,1,1,52,Yes,6,30,10,3,2,3,4,3,No
2169,54,Male,Married,Finance,Assistant,4,6461,98,5,12,0,1,2,2,19,No,7,36,17,4,4,1,43,2,No
2170,40,Female,Divorced,Finance,Executive,2,10533,38,19,14,2,2,5,4,57,Yes,1,30,13,1,4,4,37,1,No
2171,28,Male,Divorced,IT,Manager,3,4459,69,27,1,0,3,1,2,78,No,7,46,11,2,4,1,26,4,Yes
2172,47,Male,Divorced,HR,Executive,5,14410,68,17,6,0,3,5,1,85,Yes,8,31,8,2,4,4,16,4,Yes
2173,26,Male,Divorced,Marketing,Manager,2,17331,95,29,2,8,1,5,4,95,Yes,2,46,12,1,3,2,35,2,No
2174,35,Male,Married,Marketing,Manager,4,19840,83,15,6,0,1,4,4,69,No,3,56,7,4,4,1,16,3,No
2175,35,Female,Divorced,HR,Executive,4,11168,92,20,3,4,4,2,1,32,No,3,55,9,4,3,1,42,4,No
2176,52,Male,Single,Marketing,Executive,3,8530,92,17,14,4,2,2,4,60,No,1,59,4,3,1,2,17,2,Yes
2177,23,Female,Married,Sales,Executive,4,3644,74,29,12,0,3,2,2,10,No,9,53,11,2,4,3,40,3,No
2178,23,Female,Divorced,IT,Manager,1,13521,45,12,2,8,4,5,1,91,Yes,8,50,0,3,1,2,9,3,No
2179,58,Male,Single,Marketing,Analyst,2,15701,34,8,3,4,1,1,2,2,Yes,3,33,18,4,1,4,15,4,No
2180,59,Male,Divorced,IT,Manager,1,10264,91,15,11,1,1,2,2,48,No,5,43,11,4,1,1,28,2,No
2181,36,Female,Married,HR,Manager,3,16748,68,21,10,6,4,2,1,56,No,4,32,17,2,4,4,22,2,No
2182,56,Female,Married,Marketing,Manager,1,8747,23,2,4,8,1,1,4,66,Yes,9,40,14,2,3,1,30,1,No
2183,58,Female,Single,IT,Assistant,1,5761,48,28,13,3,2,1,2,28,No,5,30,3,2,3,2,10,4,No
2184,48,Female,Married,Sales,Analyst,2,17301,90,21,1,4,4,2,1,10,Yes,2,33,8,3,3,3,44,4,No
2185,55,Male,Single,Sales,Manager,2,19853,94,21,4,8,1,4,3,54,No,2,58,8,2,3,1,20,1,No
2186,57,Female,Divorced,HR,Manager,5,11500,79,17,6,1,4,2,3,95,Yes,1,33,8,4,3,4,2,3,No
2187,58,Female,Married,Finance,Assistant,1,9017,30,21,5,4,2,2,2,49,No,5,58,8,4,1,4,6,4,Yes
2188,56,Female,Divorced,Marketing,Manager,2,9847,84,24,13,5,3,5,2,14,Yes,5,48,12,2,2,4,36,4,No
2189,54,Female,Divorced,Sales,Analyst,1,11980,98,10,14,2,2,3,1,3,Yes,3,40,18,2,4,3,41,3,Yes
2190,26,Male,Married,Sales,Manager,1,19674,20,18,5,9,3,2,1,31,Yes,5,35,18,4,3,1,3,3,Yes
2191,46,Male,Divorced,HR,Analyst,3,3429,49,24,9,8,4,5,4,51,No,8,43,6,1,2,2,39,4,No
2192,47,Male,Single,Sales,Analyst,3,3597,17,29,9,9,4,3,1,61,Yes,3,33,5,3,2,3,36,1,No
2193,41,Female,Single,Marketing,Executive,1,11050,35,24,9,7,2,5,4,97,Yes,4,53,1,1,2,3,30,3,No
2194,33,Female,Single,HR,Assistant,3,7527,21,12,7,3,1,5,2,73,No,3,39,9,3,3,3,29,1,Yes
2195,26,Male,Married,IT,Assistant,2,4557,92,1,13,4,4,4,4,93,No,6,30,4,1,1,2,43,3,No
2196,56,Male,Divorced,HR,Assistant,1,3672,44,4,10,7,1,1,2,40,Yes,7,45,6,3,4,4,35,2,No
2197,41,Female,Divorced,Marketing,Executive,3,5854,36,5,9,9,3,1,1,81,No,7,57,11,1,1,1,39,3,No
2198,24,Male,Divorced,Marketing,Executive,2,8521,28,26,13,9,1,5,1,16,No,2,59,10,4,1,1,8,4,No
2199,21,Female,Divorced,IT,Analyst,1,11232,69,24,12,0,1,1,2,4,Yes,7,55,6,3,2,2,34,2,No
2200,46,Female,Single,HR,Assistant,1,7479,81,3,8,7,1,2,4,71,Yes,1,44,6,1,4,4,5,4,No
2201,40,Female,Married,Marketing,Executive,3,7278,19,1,8,5,3,4,3,68,No,2,57,3,4,1,2,34,4,No
2202,57,Female,Single,Marketing,Executive,2,4895,83,7,5,6,4,4,2,80,No,2,57,2,4,3,2,9,4,No
2203,34,Female,Single,IT,Executive,1,16910,73,20,9,3,4,1,3,38,Yes,8,31,2,3,1,3,17,2,No
2204,40,Female,Married,Finance,Analyst,1,14488,23,26,8,5,2,1,2,90,Yes,3,42,15,3,3,3,1,4,No
2205,29,Male,Married,HR,Manager,5,8404,62,12,7,9,2,4,4,31,No,5,45,9,4,2,2,37,1,No
2206,42,Male,Single,Marketing,Executive,1,11526,51,21,8,9,3,5,4,6,No,4,38,0,1,2,4,37,1,No
2207,58,Male,Divorced,Sales,Executive,5,15425,82,6,9,3,3,5,3,85,Yes,5,50,1,4,4,4,28,4,No
2208,24,Female,Married,IT,Executive,5,8593,34,20,7,9,1,5,2,75,Yes,7,59,8,1,2,1,48,1,No
2209,20,Male,Married,Finance,Assistant,2,15775,99,17,9,9,4,2,1,49,Yes,9,31,2,2,3,4,27,4,Yes
2210,32,Female,Single,Finance,Assistant,4,5676,64,11,8,1,2,5,3,87,No,2,39,8,3,2,3,25,1,No
2211,40,Female,Divorced,IT,Executive,5,8265,38,8,2,0,3,5,4,48,No,8,58,14,2,3,3,23,4,No
2212,45,Female,Married,Finance,Analyst,2,17744,85,11,3,3,2,1,3,42,No,6,39,19,1,1,3,6,3,No
2213,40,Female,Single,Marketing,Manager,3,12725,63,13,6,6,4,3,3,16,Yes,8,36,6,1,4,4,24,1,No
